timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:37.492216;329;181740;132706;131327;219267;524159;524159;68.0;0.0;0.0
11:19:37.502521;330;181975;132737;131346;219548;524159;524159;69.0;0.0;0.0
11:19:37.502521;331;182229;132777;131377;219836;524159;524159;69.0;0.0;0.0
11:19:37.502521;332;182475;132812;131397;220136;524159;524159;69.0;0.0;0.0
11:19:37.672398;333;182752;132846;131420;220458;524159;524159;69.0;0.0;0.0
11:19:37.682567;334;183045;132872;131438;220759;524159;524159;69.0;0.0;0.0
11:19:37.682567;335;183325;132920;131464;221056;524159;524159;70.0;0.0;0.0
11:19:37.692444;336;183605;132959;131487;221371;524159;524159;70.0;0.0;0.0
11:19:37.702230;337;183894;132995;131515;221690;524159;524159;70.0;0.0;0.0
11:19:37.872297;338;184215;133025;131526;222029;524159;524159;70.0;0.0;0.0
11:19:37.882162;339;184430;133023;131524;222242;524159;524159;70.0;0.0;0.0
11:19:37.892471;340;184260;132872;131405;222131;524159;524159;70.0;0.0;0.0
11:19:37.892471;341;183883;132718;131298;221853;524159;524159;70.0;0.0;0.0
11:19:37.902405;342;183658;132687;131285;221733;524159;524159;70.0;0.0;0.0
11:19:38.072276;343;183617;132716;131308;221761;524159;524159;70.0;0.0;0.0
11:19:38.092366;344;183688;132740;131329;221869;524159;524159;70.0;1164.1;0.0
11:19:38.092366;345;183843;132783;131358;222045;524159;524159;71.0;0.0;0.0
11:19:38.102586;346;183983;132816;131381;222221;524159;524159;71.0;0.0;0.0
11:19:38.107592;347;184039;132810;131370;222332;524159;524159;71.0;0.0;0.0
11:19:38.272488;348;184046;132798;131367;222400;524159;524159;71.0;0.0;0.0
11:19:38.282433;349;184108;132820;131369;222513;524159;524159;71.0;0.0;0.0
11:19:38.282433;350;184254;132864;131411;222705;524159;524159;72.0;0.0;0.0
11:19:38.292386;351;184452;132905;131435;222935;524159;524159;72.0;0.0;0.0
11:19:38.302342;352;184679;132939;131469;223181;524159;524159;72.0;0.0;0.0
11:19:38.472497;353;184908;132983;131492;223430;524159;524159;72.0;0.0;0.0
11:19:38.482378;354;185139;133013;131514;223683;524159;524159;72.0;0.0;0.0
11:19:38.482378;355;185336;133037;131529;223912;524159;524159;73.0;0.0;0.0
11:19:38.492344;356;185544;133069;131542;224145;524159;524159;73.0;0.0;0.0
11:19:38.502263;357;185770;133092;131569;224392;524159;524159;73.0;0.0;0.0
11:19:38.672464;358;186016;133129;131588;224656;524159;524159;73.0;0.0;0.0
11:19:38.682550;359;186258;133159;131612;224929;524159;524159;73.0;0.0;0.0
11:19:38.682550;360;186530;133202;131642;225216;524159;524159;74.0;0.0;0.0
11:19:38.692554;361;186809;133233;131663;225502;524159;524159;74.0;0.0;0.0
